id	titlescore	titlestd
1nix0a	null	null
1nix34	190.909090909	144.359056488
1nix95	13.2	20.5659913449
1nixhs	159.671195652	453.663664725
1niy36	326.4	331.998554214
1niypp	407.619047619	519.468728257
1niz22	227.0625	447.482327689
1nizs3	333.306010929	448.330728231
1nizyc	100.5	63.5
1nj1kd	60.4932735426	237.8340581
1nj29j	522.202020202	511.778301508
1nj43y	81.2857142857	39.7050348938
1nj4er	null	null
1nj4si	190.290909091	201.868154337
1nj6f2	227.775	274.455505274
1nj7f8	87.2839506173	481.773119969
1nj9gh	8.4545454546	7.7970115063
1njaen	317.5	192.5
1njdnl	359.115384615	422.319085246
1njebt	305.604261796	403.957992278
1njfqr	314	436.647524447
1njgmj	168.25	148.726888961
1njiuh	88.625	132.296955275
1njjmr	331.433962264	538.003349552
1njk5i	null	null
1njm6m	255.737373737	282.144693371
1njmxw	468.259259259	458.427876519
1njnls	363.212121212	420.517100452
1njo0e	null	null
1njon0	252.166666667	480.478262891
1njpm5	272.35	334.496229426
1njqi1	78.6666666667	45.536310298
1njseq	68.2	57.4191605651
1njt4b	187.850746269	421.639087386
1nju7e	null	null
1njv9z	253.838709677	383.684438281
1njww5	162.375	129.563630603
1njzho	494.307692308	629.648972367
1nk079	171.058823529	293.181226947
1nk2b1	326.428571429	211.721418812
1nk3mb	284.653061224	491.680440066
1nk7h2	406.947826087	438.161075077
1nk9xb	123.549707602	436.657267392
1nkcfz	181.25	114.480074686
1nkhp2	443.909090909	529.702777168
1nkj40	329.956937799	442.112937857
1nkkdz	20	9.9331096172
1nkkhp	9	0
1nkkor	770.6	731.155414396
1nklqa	45.4489795918	126.302933736
1nknou	350.875	637.060914964
1nkplg	600.05	604.045749509
1nkq0n	null	null
1nkrzz	232.93877551	436.989020932
1nkse9	262.6875	343.073677476
1nksia	38.91	85.8278620263
1nku68	183.688405797	390.107116481
1nkvli	174.6	86.0757805657
1nkw27	170.678571429	179.96012526
1nkx90	238.113636364	350.230262951
1nkxa1	12.5	5.5
1nkxvf	71.2456140351	318.053083989
1nkylj	394.676767677	496.051883656
1nkyts	null	null
1nl0yv	392.467741935	510.370665988
1nl1na	144.888888889	110.536514273
1nl33w	82.5443037975	228.599744037
1nl43z	172.138888889	272.538697841
1nl49z	157.787878788	531.598262394
1nl4c9	null	null
1nl6xm	335.369863014	437.644551677
1nl6yk	512	240
1nl8kc	204.222222222	223.530150975
1nlbxn	294.526315789	395.915333199
1nlitl	18.5	1.5
1nlivl	383.277777778	542.293975785
1nlk8l	326.511520737	401.213598037
1nll4n	313.905405405	440.694665669
1nllrz	331.25	572.982235366
1nlnw2	411.133333333	566.44833441
1nlpgp	null	null
1nlq9t	372.632124352	532.03771381
1nlrbh	150.142857143	168.36688559
1nlrd4	null	null
1nlrqk	198.696969697	261.433246769
1nlu5b	315.363636364	330.954922456
1nluao	null	null
1nlvmb	256	0
1nly84	244.636363636	349.911748024
1nlyp1	311.666666667	426.309399033
1nm1dj	301.898989899	408.514492775
1nm1y7	365.747474747	508.731763249
1nm2bz	19	16
1nm2vh	324.302325581	475.652283339
1nm3kp	400.333333333	478.402201779
1nm4yj	349.48	461.504968843
1nm6fo	362.45508982	582.544775659
1nm8iq	641	399.009398386
1nm8ng	326.204081633	404.437846839
1nm96m	303.253443526	433.962023332
1nm9sf	246.878787879	285.005024685
1nmamb	340	0
1nmaxg	37	0
1nmb0j	477.992537313	541.623781642
1nmb5m	236.125	318.73870078
1nmbvv	8.75	9.2025811597
1nmd0p	681.5	541.5
1nmdy3	623.5	47.5
1nmeg9	1230.91919192	953.135831171
1nmf4w	273.97979798	539.355975473
1nmgnu	118.363636364	222.832294349
1nmiaf	336.5	416.843595769
1nmili	238.738317757	390.570092228
1nmlvl	null	null
1nmmk0	136.428571429	400.45944702
1nmnlc	391.616161616	370.976154508
1nmoab	70	88.6724308903
1nmoc6	310.909090909	334.092108841
1nmota	7	3
1nmq50	343.647058824	350.55450884
1nmqju	269.646464646	413.585854269
1nmqvy	324.528846154	406.061831137
1nmqxx	268.19047619	435.540716925
1nms2s	320.423076923	437.627447202
1nmslk	302.076923077	614.833799429
1nmtkt	219.176470588	374.696829392
1nmuu5	273.369565217	494.370959938
1nmw6z	137.451327434	361.507267241
1nmyok	348.292929293	421.948923438
1nn027	474.666666667	396.270390292
1nn0ei	187.568627451	303.542499844
1nn56c	null	null
1nn81v	277.415841584	414.142613484
1nn8ny	93.4285714286	274.402393338
1nn8os	333.923954373	431.646482937
1nnanz	130.611650485	326.526578499
1nnbxa	315.097058824	394.67166472
1nnevn	313.113402062	408.843071658
1nnfjf	null	null
1nnfox	226.808080808	402.976844129
1nnfpz	4	2.4494897428
1nnfrb	null	null
1nni3m	141	102.107786187
1nninu	52.5	154.265046415
1nnlj7	146.895833333	136.292155494
1nnm17	null	null
1nnnuq	454.125	666.599971403
1nno71	373.515151515	498.566923334
1nnp18	137.107142857	133.465174507
1nnq38	342	284.423225895
1nnqio	260.282828283	331.903114755
1nnqqq	278.47826087	526.457799586
1nnrtw	142.303370787	238.915381781
1nnuv6	66.427184466	298.421345942
1nnxjl	423.787878788	461.028390912
1nnzz0	46.5714285714	27.4687206154
1no06s	376.171717172	432.030700378
1no2ai	null	null
1no3b7	43.6666666667	104.451815773
1no46a	452.745901639	594.815449564
1no4xr	287.0625	503.574200352
1no56q	336.324503311	454.741158935
1no6nj	249.316831683	268.190966789
1no8xi	282.061728395	379.423301152
1no946	7.7692307692	8.0589543715
1noa3y	270.686868687	389.514633131
1nobnj	348.454545455	477.009884334
1noboo	281.894736842	347.741569914
1noc6c	334.614285714	363.284394414
1noc7l	892	788
1nocwj	null	null
1nod6n	291.391304348	466.656725072
1nodu3	257	0
1noe1k	332.934306569	460.645599075
1noeki	363.2	266.119822636
1nogkj	73	0
1noh33	178.875	189.339050493
1noikh	261.616161616	358.334748611
1nojh9	76.3333333333	54.9929288384
1noled	266.01010101	424.645746475
1nomgd	153.865384615	493.278709985
1nomwr	174.944444444	222.50255235
1nope5	401.95	538.729048316
1noqm5	209.860759494	254.916900542
1noqvu	67.328358209	240.68536395
1noshk	346.300546448	498.099516413
1nothu	169.352941176	129.777157954
1nox2j	472.73	710.03113812
1noxcc	296.909090909	147.914259283
1np01j	160.590909091	200.918721489
1np4a2	293.529411765	796.001338873
1np7bw	301.232323232	447.339155187
1np8l7	265.948275862	344.925450337
1np9bw	268.3	316.099177474
1npa15	332.828282828	409.289975011
1npa5y	317.125	364.896367994
1npa91	37.552238806	152.321369183
1npb6u	165	159
1npd72	112.9	179.078725705
1npece	178.755102041	282.256507353
1npey9	225.166666667	177.873941006
1npfj3	278.98019802	381.371002034
1npfvf	305.402597403	424.836844458
1npg0b	416.214285714	508.248417687
1nph8s	380.5	502.925769871
1npi3v	242.181818182	336.335791913
1npiqb	null	null
1nppqc	357.172757475	647.205634204
1npqx0	252.954545455	252.405423741
1npr9t	17	0
1nprvm	600.714285714	922.233269884
1nps7m	279.181818182	303.434826964
1npsfi	214.75	229.251363137
1nptzy	362.573002755	627.281310471
1npuyz	289.466666667	465.924581403
1npx64	333.208598726	600.754090446
1npx99	172.2	133.216965886
1npy55	212.68	343.939690837
1npybh	81.786407767	268.132109537
1nq071	null	null
1nq0j1	755.5	551.5
1nq1om	274.074712644	368.449407222
1nq3ho	214.451219512	457.298424715
1nq5yh	435.75	655.153178654
1nq6h0	275.4	402.690253172
1nq7h1	107	0
1nq9ro	300.0625	303.344372939
1nqa5g	135.807692308	293.9890133
1nqcpl	124.928571429	172.121886689
1nqcr9	463.545454545	565.400158156
1nqd8k	161.2	92.9373982851
1nqdld	367.842105263	352.168136154
1nqgwe	218.564102564	287.518513254
1nqkfb	301	524.991428501
1nqkno	203.382352941	403.960395169
1nqnbt	null	null
1nqnov	318.744186047	517.241075233
1nqoa4	20.1111111111	19.3243912909
1nqowm	318.741482966	584.545318827
1nqpfj	null	null
1nqpou	295.256578947	445.210277
1nqpzd	293.521367521	401.767283882
1nqq93	269.069306931	406.798616036
1nqsj8	154.571428571	140.029442968
1nqsq8	287.666666667	194.200640805
1nqvq9	null	null
1nqw8c	234.639593909	413.921676615
1nqwj3	294.5	85.5
1nqws4	343.073863636	500.625813129
1nqxpo	227	0
1nr0kk	262.083333333	305.371483697
1nr0m3	309.596214511	356.135834839
1nr10q	19	0
1nr2d3	77.4242424242	197.477736421
1nr67v	369.164705882	473.072183201
1nr9pn	10	0
1nr9w4	335.051282051	506.836060519
1nrcyd	283.363636364	356.340305359
1nrfnx	132.268292683	487.868161139
1nrfwz	426	228
1nrgpl	649.626262626	595.442515793
1nrhx6	242.142857143	307.02292232
1nri50	251.671641791	331.391858413
1nri6z	218.202020202	393.079424462
1nrkmf	204.870967742	742.501210684
1nrmli	264.490196078	341.658318743
1nrmwd	258.04	259.145747409
1nrnji	17.6666666667	23.2665711555
1nro2b	271.528735632	390.119428784
1nrorp	269.43	489.129558604
1nrp8q	253.203389831	329.933109793
1nrrlz	390.314285714	680.535032012
1nrt0v	501.753731343	576.188459486
1nrvjq	null	null
1nrwme	191.25	280.595176818
1nrzgp	189	257.889842242
1ns1i0	93.9924242424	321.498326878
1ns30s	147.773333333	311.129911702
1ns4oz	169.714285714	228.883447748
1ns4sp	null	null
1ns5x3	214.434256055	589.955959886
1ns7l5	441.962566845	744.765098588
1ns7sz	52	0
1ns885	58.8194444444	166.368941834
1ns8g3	275.32	483.278964574
1ns8q0	119.8	216.866226047
1nsb6k	210.694852941	568.010474844
1nscqy	null	null
1nsd8k	382.75	517.999698359
1nse66	136.208333333	295.599000501
1nse6c	216.39	243.331950019
1nseih	9	9.4751136024
1nsewq	93.7307692308	275.64739289
1nsfke	189.2	511.754980435
1nsgr8	283.050505051	447.712149898
1nshpg	316.194690265	545.569960284
1nsjeo	214.611111111	275.745482262
1nsk4f	556.6875	901.615683007
1nstu0	198	136.777191081
1nsuge	191.04040404	316.859906564
1nsvgz	196.3	595.736023755
1nswo6	95.1739130435	164.841070277
1nsxrq	179.634615385	286.366362231
1nt0k3	364.254424779	579.819871596
1nt1ag	393	0
1nt2s3	98.4166666667	194.645600316
1nt3j1	186.326530612	195.150793371
1nt589	93.0363636364	239.843658444
1nta0z	147.24	257.235810882
1ntahv	166.833333333	161.393841959
1ntbzx	384.375	494.506430064
1ntd4n	206	224.069929561
1nteaf	30.9340659341	141.220410862
1nthmm	151.342105263	627.430234172
1nthut	null	null
1nthvz	349.181818182	461.161562952
1ntj5d	315.122807018	524.899925973
1ntmz5	425.5625	523.523395937
1nto36	372.444444444	350.105416224
1ntobm	189.96875	242.61936294
1ntp5e	216.757575758	289.217791862
1ntq81	305.45112782	402.851331114
1ntrv7	40	0
1ntrxk	367.4	392.847833136
1nts5h	298.5	332.744271175
1ntt4u	416	555.145026097
1ntupv	157.216494845	389.957550606
1ntuvw	389.285714286	457.501198839
1ntyr7	46.3783783784	156.944533385
1ntz50	213.670103093	424.668353843
1nuak2	240.785714286	236.911128175
1nubbw	67.5	23.5
1nud0o	107.9	86.1770851213
1nudt6	112.444444444	140.104017796
1nuen4	191.875	116.460763242
1nufzq	270.555214724	384.725559528
1nugts	56.5083798883	246.892041381
1nuic7	110.022222222	195.511426839
1nuk0i	91.6666666667	53.0618088229
1nukld	219.506053269	573.288494482
1nuljd	64.5	3.5
1num5n	338.242063492	471.301432855
1num6s	332.798365123	480.741313
1numj3	294.821428571	407.669110709
1numnh	150.260869565	148.229908791
1nuna4	2	0
1nup5q	412.782608696	800.018638724
1nures	180.135135135	320.140523382
1nus2g	118.666666667	128.505079882
1nus6m	111.958333333	142.41005324
1nutfi	335.708333333	426.052322605
1nutrd	551.072093023	646.904210524
1nuukn	134.25	100.801062329
1nuw0g	244.55	475.256577195
1nuw65	177.933884298	288.028687034
1nuzsj	59	0
1nv03f	139.833333333	81.754544556
1nv0dt	2	0
1nv2tp	396	381
1nv3t2	null	null
1nv828	391.634146341	523.302692153
1nv82u	234	119.409659017
1nv994	191	218.001529047
1nv9y0	134.333333333	110.867288032
1nvb0e	345.827586207	496.621394378
1nveg4	139.428571429	105.26002788
1nvewl	232	486.311387855
1nvh1b	216.060606061	310.173015198
1nvinr	167.494949495	165.939040391
1nvk36	164.142857143	113.217147328
1nvn41	null	null
1nvoyv	173.6	135.125521892
1nvpm8	null	null
1nvqr1	267.5	281.629869391
1nvs5a	149.222222222	154.025090148
1nvubx	121.571428571	112.176973882
1nvv0c	251.844512195	312.03439983
1nvxtn	190.454545455	261.041359497
1nvy1d	332.943589744	522.815025285
1nw09i	300.125	311.781749586
1nw1aq	376.767241379	622.873186265
1nw4yd	127.714285714	112.564539311
1nw576	55	0
1nw6fv	725.6	775.632012219
1nw91g	208.134831461	411.978950892
1nw94g	246.446153846	395.473193909
1nw9d4	36.5	7.5
1nw9mg	143.245762712	237.261314011
1nwcod	14.4705882353	36.2947373386
1nwcoo	null	null
1nwdml	29	0
1nwejo	369.733333333	458.261840081
1nwhcq	9.6363636364	20.1326181618
1nwhlj	193.290322581	437.974604769
1nwk7l	116.4	325.183460307
1nwktv	176.05	543.251090657
1nwm08	290	236.641983958
1nwm2e	86.6	250.239998135
1nwo10	47.2413793103	111.687573838
1nwojz	216	348.720040529
1nwqnp	194.148148148	360.526436458
1nwr0r	430.574257426	455.930717043
1nwrnr	null	null
1nwsvb	365.492307692	483.064993973
1nwt00	278.627118644	487.654430935
1nwtkl	94.7272727273	53.9378276926
1nwtyk	638.25	890.514282592
1nwu01	286.354632588	496.54789008
1nwwkn	null	null
1nwx7j	355.828282828	428.456309204
1nwxaa	424.181818182	535.156474118
1nwxk9	186.75862069	238.404561281
1nwygk	245.574712644	278.230229325
1nwywq	260.374358974	342.74816704
1nx0c0	402.682926829	788.14501077
1nx0rt	284.239819005	392.41039724
1nx25x	199.733333333	545.96265818
1nx2ox	271.111111111	396.14046812
1nx54d	259.632653061	406.320306639
1nx54i	191.666666667	237.444496438
1nx7r8	455.888888889	568.514720702
1nx7wm	318.315789474	681.382060754
1nx7zm	162.571428571	79.8585484159
1nxalv	214.627819549	256.140293987
1nxcnv	327.717557252	397.293347787
1nxdup	229.828571429	371.522465055
1nxenu	308.4	354.270292291
1nxf4k	414.458333333	664.912586934
1nxii2	324.151515152	460.101380213
1nxjl8	229.836734694	251.354887494
1nxmmx	638.6	715.24837644
1nxn5y	28.25	20.7168409754
1nxngw	797.75	1224.09872457
1nxnj0	260.371541502	327.499069637
1nxny2	256.5	37.5
1nxqnz	201.851851852	301.819139332
1nxrdr	344	350.029522564
1nxsxz	193.585858586	218.290049381
1nxszu	251.388888889	384.949511681
1nxty3	239.83	239.42142991
1nxu4t	64	21.3658606192
1nxuci	292.370967742	332.328841898
1nxvky	null	null
1nxwrz	466.545454545	621.044701017
1nxyn4	115.37012987	305.626585488
1ny109	218.387755102	300.975815445
1ny17i	221	0
1ny2dk	35.1290322581	120.843115731
1ny2sl	59.3461538462	112.682652514
1ny5v6	296.814814815	389.209553862
1ny6g3	42	15
1ny7fh	null	null
1nydjz	57	0
1nye2h	313.101010101	347.034609369
1nyixj	123	58.0990533486
1nymig	438.428571429	358.694002954
1nymn0	116.166666667	280.473656913
1nyphx	216.5125	283.941884184
1nys8p	161.5	213.314908058
1nyt4a	145.142857143	114.065681043
1nytb8	76	4
1nytgq	258.090909091	369.56627844
1nyuqs	2.7777777778	2.393406581
1nyvwt	341.873170732	439.209504442
1nywiy	192	234.209308099
1nz0cc	62.550802139	264.582814259
1nz3tm	33.7368421053	119.203427231
1nz5uj	188.229508197	389.363431452
1nz73m	20	0
1nz7lr	104.488888889	379.909879502
1nz9d1	275.735294118	405.800320994
1nzca8	124.625	110.746261224
1nzdp8	71.4831081081	219.851730715
1nzdvg	237.918367347	387.617807595
1nzeol	346.25	254.981739542
1nzetp	267.640909091	348.690033175
1nzfch	15	8
1nzgin	370	242.096399533
1nzhmp	445.631578947	1049.75456833
1nzhq3	192.565217391	359.916394409
1nzj6p	164.695121951	189.192100659
1nzjuy	21.8571428571	33.0904758478
1nzk38	336.590551181	433.774794691
1nzle1	32.2285714286	82.7240112713
1nzlhh	327.613861386	511.87334004
1nzmh7	118	59.2508790371
1nzrkj	201.421052632	208.57746656
1nzsmi	334.580246914	479.060806063
1nzsqs	275.703703704	402.983577904
1nzz0t	69.3846153846	145.186637689
1o 89	284.53	293.598959637
1o02cd	80.1	137.355888116
1o04f2	122.333333333	28.522895287
1o04p2	155.25	207.783390818
1o067i	222.115384615	166.919678271
1o07i0	null	null
1o091w	92.9166666667	143.695545241
1o0ats	269.898989899	360.312196138
1o0cez	118.939393939	207.661574828
1o0cl0	309.772727273	258.994371967
1o0cq4	53.5	25.889186932
1o0dwd	430.856382979	499.957844618
1o0ha2	183.018587361	503.919842666
1o0iqq	228.95049505	290.331915765
1o0ire	175.772727273	183.077214663
1o0oeu	180	0
1o0rfy	207.434554974	397.432499007
1o0uis	212.469945355	466.8507302
1o0v9u	9	0
1o0vak	6	0
1o1133	390.5	381.5
1o12o7	75	0
1o13lv	31.5	0.5
1o13wk	536.6	377.608580411
1o141u	634.5	571.5
1o15zs	282.014925373	402.642446937
1o16k3	146.666666667	96.7482414425
1o16xe	127.875	327.829924465
1o1bzj	96.3333333333	142.829638225
1o1c5w	41.730994152	217.775967637
1o1ddj	457.625	300.909428857
1o1den	346.736842105	489.455803295
1o1gbx	664.353982301	599.850791482
1o1hd1	208.452830189	382.342978797
1o1hls	353.080808081	482.354802076
1o1i1s	379.545454545	368.220297278
1o1i6t	390.141414141	450.102704556
1o1o20	778.333333333	798.328392469
1o1o92	225.25	118.782100924
1o1oog	20.6666666667	1.8856180832
1o1ovr	414.264285714	553.684916984
1o1wac	224.550458716	417.449804404
1o1wbw	267.6	329.264149278
1o1y59	116.684210526	147.037429045
1o1z8c	290	238
1o1zwo	187.030612245	333.664485462
1o215q	123.966942149	326.609958548
1o21b2	358.6875	532.803284378
1o22yr	301	0
1o249z	167.625	255.093824651
1o24k0	421.01754386	516.407036902
1o24ow	67.6153846154	102.09274702
1o2609	143.048286604	416.561334044
1o26jb	311.152588556	446.28255445
1o275o	133.2	163.755183124
1o2946	274.032544379	493.48484459
1o2950	69.6896551724	134.140714447
1o2a17	726.461538462	762.703048918
1o2d04	null	null
1o2dca	61	30
1o2h1p	277.167938931	304.177508257
1o2jvb	405.928571429	524.264990832
1o2kin	106.333333333	94.7147765076
1o2mg1	306.25	352.84938359
1o2mh2	94.5555555556	245.820219361
1o2o5m	157.125	189.434974002
1o2o8j	null	null
1o2pgx	261.75862069	429.735496449
1o2q0m	460.291666667	793.671819203
1o2qkn	178	119.703801109
1o2smr	600.54	604.22215153
1o2t5b	179.916666667	181.213712843
1o2tq8	62.1142857143	169.198070139
1o2ucg	188	226.65392121
1o2uuy	135.541666667	138.282313634
1o2wx9	206.498069498	379.248254331
1o3244	248.454545455	194.992943293
1o329n	78.868852459	241.751835595
1o32bl	375.5	676.921499634
1o32gn	65.5573770492	331.097703602
1o33wg	74	16
1o34hb	114.598360656	239.211808876
1o3608	37.9285714286	175.660412764
1o36cn	269	334.732729203
1o372g	276.242424242	355.294758578
1o39j1	385.961165049	515.434267321
1o3bh2	250	54.0061724867
1o3djx	132.25	50.6674204988
1o3dm1	103.75	129.434104856
1o3edq	null	null
1o3f8b	224.8	284.26846466
1o3hoc	180.605263158	408.235905708
1o3hqq	317.896825397	484.626240034
1o3i3e	282.344978166	365.355003209
1o3jbt	288.15	541.934523259
1o3jee	137.056179775	204.711546007
1o3lj2	null	null
1o3ppn	334	0
1o3uek	38.8557692308	95.2601113419
1o3v9j	null	null
1o3z2l	null	null
1o3zhw	426.944444444	696.180729426
1o45ek	156.023809524	393.42779867
1o46br	289.405405405	308.407570382
1o475e	428.24137931	480.721469659
1o47ad	360.514285714	513.051842072
1o4ab3	411	618.379893195
1o4b0q	173.893939394	338.986999339
1o4b10	283	0
1o4dyx	417.66	492.482024444
1o4k2r	290.742574257	461.439775491
1o4q2d	81.5	99.6832483419
1o4qcj	238.25	298.051484647
1o4rn4	231.737142857	348.078545394
1o4td6	229.121212121	435.099948409
1o4wel	273.474926254	639.488924204
1o4wp5	259.139784946	369.460856582
1o4zyw	68.8932806324	246.177625697
1o51ca	454.428571429	497.522392071
1o51gn	237.897196262	398.69349562
1o51l6	42.8269230769	98.8043367847
1o528g	376.292307692	511.316979004
1o53m8	null	null
1o551p	304.271698113	388.191201857
1o563r	360.99	397.459595305
1o57ym	331	0
1o59gs	128.25	121.349443756
1o59tj	371.015151515	410.622279396
1o5b9e	293.626344086	401.84511628
1o5bkv	288.841530055	403.384807295
1o5c54	652.995412844	713.562804612
1o5c9x	401.424242424	484.471055747
1o5cpt	110.127819549	314.033160299
1o5cvi	273.625	258.219111173
1o5cx5	229.117647059	387.432101429
1o5d4v	125.523809524	270.323152127
1o5eo0	90.036939314	276.947750818
1o5f0h	264.611111111	453.533306248
1o5fxx	284.909090909	402.144129419
1o5g4m	308	0
1o5gn8	468.4375	760.984310675
1o5j6c	191.743589744	173.608418493
1o5kza	185.412371134	406.715806769
1o5mcs	343.4375	435.413591995
1o5qs0	127	122.81368002
1o5rgl	225.919191919	288.866040631
1o5rky	229.846153846	354.794706871
1o5slj	null	null
1o5u7h	162.057142857	143.788921262
1o5uls	286.909090909	370.996803354
1o5vs3	216.114285714	250.178538697
1o5wzq	84.8333333333	54.8130661633
1o5zvw	344.383333333	426.59387758
1o61mi	276.888888889	344.953572894
1o61q6	190.25	143.388676331
1o6657	539.69	507.631218406
1o6b6w	393	309.923646511
1o6biw	441.079207921	631.969241687
1o6eok	200.901408451	393.868432846
1o6g42	304.575892857	457.789753627
1o6hiu	null	null
1o6j60	297.440366972	373.817461002
1o6tx3	53	36
1o6umq	676.142857143	535.542296201
1o6vem	89.2111111111	283.995950458
1o6vub	351.666666667	506.675438521
1o6z4l	null	null
1o71vb	15.537037037	24.4674484911
1o73wu	384.297468354	662.534388976
1o73yw	194.452380952	309.459759857
1o74td	238.737254902	274.154896793
1o768a	null	null
1o76ad	null	null
1o7ku6	null	null
1o7l0q	95.6	190.666480186
1o7lw4	108.390862944	350.235619774
1o7m76	482.863636364	531.021510903
1o7no3	94.8112582781	317.639192213
