id	titlescore	titlestd		id	titlescore	titlestd
1qydk6	4	0		1pjumn	382.262626263	392.40994813
1r2ub9	4	0		1rfel8	87	0
1r2v8e	4	0		1q66k3	2976	0
1r329d	4	0		1ea8cj	null	null
1r5tcm	4	0		1fk9sp	null	null
1r72q9	4	3.412778754		1c3910	336.090909091	585.521663133
1r8gmf	4	4.5460605657		1r5jx5	109.474226804	175.452116579
1ra6bd	4	0.8164965809		1qgqwq	null	null
1raei7	4	0		1ralq0	26.4347826087	104.52161253
1rahqt	4	0		1njww5	162.375	129.563630603
1rcry3	4	0		1rif22	59	53
1rd329	4	0		1536h1	909.666666667	832.859465269
1reg91	4	0		1cbqpn	197.306122449	484.477509601
1revqt	4	0		1rdl4u	312.253731343	522.517442684
1rf9i7	4	0		1fn6c4	null	null
1rh5nl	4	0		1rg9tu	63.1875	87.1838708922
1rh9u2	4	2.9439202888		1qca25	null	null
1rhpc1	4	2.886751346		13ij69	105	0
1rhz3e	4	0		zndoy	205.8	322.695150258
1rio1k	4	0		1r338n	141.742268041	297.060661595
1rj35m	4	0		pqscx	230.851851852	413.548841999
1rj6d2	4	2.070196678		1lvp8b	null	null
1rj88r	4	0		1qfbmd	null	null
1rjuo3	4	3.1622776602		1aqee9	null	null
1rkpd1	4	0		1pd1uq	126.121212121	237.153927456
1rky7g	4	0		1pnhhg	null	null
1rl3t8	4	1		1r68c5	136.923076923	192.637747534
1rm904	4	3		1erhez	333.75	223.582618958
1rmnfn	4	0		zmkyv	166.336734694	250.726696635
1rmp3t	4	0		1p8pku	null	null
1rms7l	4	0		1pp7d8	127.262626263	210.247741595
1romnk	4	0		1rm93t	null	null
1rp2hf	4	2.886751346		19gvqg	381	428.597046853
1rpy8c	4	3.9157800415		1bvure	100.9375	192.04973382
1rq3ds	4	3.3166247904		1qwsuf	133.608247423	252.921794551
1rqj8n	4	4.880387466		1r8upv	null	null
h4j3t	4	0		17g8wr	555.25	704.994459198
r93i6	4	0		14kcgr	null	null
y7fym	4	3		1jlopz	49.5	48.5
ychki	4	0		1pvz6h	null	null
yoaor	4	0		1fvts6	194.443298969	379.487091968
z0yxb	4	0		u4e5u	70.4	59.888563182
zo9r4	4	0		1ej48l	65.0752688172	162.080906158
1rq6g3	4.0535714286	5.6487028943		1nb32b	534.285714286	352.28872667
1eyrxp	4.0714285714	4.0964145597		1e7px9	null	null
1qw6dq	4.1111111111	3.2810717912		1eywrf	62	7.0710678119
1rd7am	4.1111111111	2.3778816177		14p1a0	41	0
1lq5x9	4.12	4.255067567		1ckpkr	343.09375	542.986553665
1rj6i8	4.125	2.8912583766		1q3iz5	213.090909091	266.31257138
1rg9t4	4.1363636364	4.9109844833		1luyj4	77.2666666667	126.311765969
1rhek9	4.1428571429	2.7994168489		13f86a	null	null
1r7w97	4.1666666667	4.5977047414		1re1x4	32.4387755102	85.8664205026
1rg4jn	4.2352941177	5.4829083283		1riask	27	0
1qwv8i	4.25	2.7726341266		1p4bbc	null	null
1rfws4	4.25	3.5968736425		1e2prk	429.153846154	1069.16155836
1rjpzk	4.25	2.7726341266		1r0uz5	null	null
1rnoc9	4.2765957447	6.6226629845		1kga3g	148.101010101	223.031206538
1rp023	4.2820512821	5.5513856803		p6f91	147.787878788	399.525457722
1rpo3r	4.2857142857	3.8624302385		1rmjui	null	null
1r80d6	4.3	3.2878564446		kg0jf	null	null
16mmpp	4.3333333333	3.1972210155		1aolsu	null	null
1aulwq	4.3333333333	3.3993463424		1az89m	552	136.779628113
1rm6ue	4.3333333333	4.6325281932		1at3d3	310.666666667	276.047499938
1rqgeh	4.3333333333	3.2998316455		1rci0v	null	null
ezyyl	4.3333333333	1.6996731712		1qzeqs	471.142857143	591.789399937
1r6u2f	4.3529411765	5.1328374961		15q91c	797.5	380.5
1rl2ri	4.3650793651	5.8236016437		1rofx2	16.25	18.6195461814
ymqlr	4.375	3.9350190597		13dvny	159	222.033030576
1r1uhx	4.3846153846	3.9717940441		1lwpxz	null	null
1rghsk	4.3888888889	5.7070997586		1rb86r	null	null
11zlk1	4.4	3.2		1o76ad	null	null
1rofpr	4.4285714286	2.7180425129		1rie11	195.53	232.100385825
1qydow	4.45	3.8141185089		1qlkcd	89.3636363636	151.979826847
1017bn	4.5	1.5		1d086x	null	null
1etxc3	4.5	3.5		1pfk4a	null	null
1l3bgr	4.5	2.5		1r35gl	192	235.847408296
1r1gii	4.5	3.5		1rgrhm	null	null
1r88bh	4.5	2.5		1rc35x	181.25	346.701294344
1rag29	4.5	2.5		1q0ach	null	null
1rcvfk	4.5	2.6925824036		1rmqw3	450	634.00565192
1rkqhc	4.5	3.5		1pdugk	95	0
1roynl	4.5	0.5		1qtbct	116.25	81.1522488906
1rp13v	4.5	3.5		wxozd	132	58
wymrf	4.5	6.2877431791		1p41z1	193.5	37.5
ywfzu	4.5	4.3301270189		1rk09y	null	null
16k04k	4.5333333333	3.8792897403		1g23ts	null	null
1rk0fn	4.6	5.7480431453		1o1ddj	457.625	300.909428857
1rnxky	4.6	2.5768197454		1qoeh0	202.444444444	327.122169197
1qykuu	4.6086956522	6.7356232108		1kfoyr	388.671232877	591.373628618
1rpxs1	4.6206896552	7.8363159584		1rppmd	52.1	146.756794278
12lw8c	4.625	2.642796814		19ipsw	207.714285714	171.380429748
1rimfr	4.625	5.2504960083		1qcpa6	295.292929293	303.224464397
1rlx9b	4.625	4.8202048712		17jqe6	281.563636364	377.114391309
1a2nce	4.6571428571	7.5401510297		1gvmfu	277	0
1n8z9d	4.6666666667	4.4969125211		1qzvh9	277	0
1qxvxm	4.6666666667	4.9216076867		1rfdui	277	0
1r8fth	4.6666666667	5.1854497287		1qh5yi	487.57	528.191087676
1rdgwg	4.6666666667	2.6246692913		18zz4w	876.97979798	692.202822204
1rehjs	4.6666666667	3.2998316455		iffgt	306.588235294	404.731727971
1rfgvy	4.6666666667	5.9066817156		iipki	318.882352941	431.311663261
1rq17x	4.6666666667	3.7712361663		ijykh	304.764705882	400.060367417
tjk9g	4.6666666667	3.6514837167		vydlq	336.941176471	456.951982365
1roley	4.6842105263	6.0528604076		w21af	347.470588235	465.474219624
1rqdfp	4.6923076923	2.9452599568		1ledpb	92.5833333333	101.885931588
1975oj	4.7142857143	6.3180983964		lfkiz	141.535353535	232.10953149
19n2fu	4.7142857143	3.9538150009		1alf6f	278.2	172.868042159
1r55qg	4.7142857143	3.0101867865		1cizgz	269.75	160.028708362
1rowam	4.7222222222	10.5767331417		1iezp2	null	null
1rpw0i	4.75	6.9417216885		1mrfw9	365	555.781881677
rpkho	4.75	3.6314597616		1kr0hv	551.909090909	797.598720541
1rjsrr	4.7692307692	9.0566919258		19luex	41	0
1reu8x	4.7727272727	4.5918090927		1pyrdc	202.923076923	291.475678241
1qwqb7	4.7777777778	3.5832256659		1r5efr	363.07	596.223938718
1qzjrl	4.7777777778	5.1538071748		1g1eb3	667	638
1r833i	4.7777777778	6.6962307437		1r3e9w	496.040816327	493.45088291
1nfqoc	4.8	3.1874754901		ivwtm	148.1	199.837492311
1qy17k	4.8	3.6551333765		1rbv67	116.257575758	266.155275402
1r4snu	4.8	2.4819347292		1ra79d	31.9836065574	144.105322572
1rqe4d	4.8072289157	6.6013102594		1raq8w	3	1.8708286934
1ro8bg	4.8125	8.3308069087		1iy8uj	295.303030303	344.670226069
1rq0na	4.8125	7.5516451022		1r0x5i	73.6444444444	230.330888126
13t5v9	4.8333333333	3.8042374035		1q5ms7	342.828282828	387.895748787
1jfe88	4.8333333333	4.5246239868		1nvqr1	267.5	281.629869391
1re9ve	4.8571428571	8.2363058888		1no06s	376.171717172	432.030700378
1riwaj	4.8571428571	3.3986792153		1rjwyn	31.1904761905	101.75255656
ta1vc	4.8571428571	3.9070840946		1rb6hn	243.760204082	424.838815351
1ji8is	4.8666666667	9.2004830791		1qx46i	41.4846625767	145.473728188
1rorw9	4.8780487805	4.5003800487		1qeck9	620	91
1rhdqj	4.8888888889	8.3192473544		1pm28d	null	null
1rd6cm	4.9523809524	6.9930318411		rz8r0	2.75	2.046338193
12zwap	5	0		1q1j4a	101.633663366	208.50047951
13ijzn	5	0		18gnmd	232.676767677	301.222017126
16n6qu	5	4		1a54me	242.868686869	322.45599955
18a9l8	5	0		1qm4ol	105.125	70.2058357617
18ye6f	5	0		1m795g	null	null
19s513	5	2		1rlc3b	null	null
1be2ek	5	4.0496913463		1prdzk	65.75	44.3642592635
1bqqim	5	0		1rome5	735.696969697	807.935184101
1d7ang	5	0		1geb65	283.881355932	317.403079281
1f7tqx	5	0		1rdse5	243.3	283.431314431
1kla0c	5	0		1rb7g9	146.777777778	202.18845872
1lkml1	5	2.4494897428		1qikyc	106	0
1m6xfg	5	2.9760952366		1rfpcs	1	0
1mdkb9	5	0		1r409t	33.4615384615	37.8531888396
1ojixz	5	1.2247448714		1kvgua	174.388888889	215.044217388
1opphz	5	0		1rjshe	null	null
1qpwg7	5	0		1j7hdr	82.0266666667	159.939653064
1qqvup	5	3.4641016151		1chi4y	127.666666667	136.964715651
1qyb7u	5	0		1rhl16	14.2432432432	37.5962946747
1r0qvp	5	2.8982753492		17qah9	234.642857143	483.862328975
1r3r 	5	4.7842333648		1rc5s5	null	null
1r3v70	5	0		1nzdvg	237.918367347	387.617807595
1r73qk	5	0		11qdh4	null	null
1ra7tm	5	3		1qjm6r	212	189.598259486
1ra8p4	5	1		1rhapg	null	null
1rbfmt	5	4		1qm11a	153	113
1rbhiu	5	2		14o1ez	null	null
1rbnpb	5	0		xdgjz	null	null
1rbnx2	5	0		18j7ni	349.942307692	397.496947906
1rc199	5	0		1rqbjw	13.5423728814	66.4982023547
1reb7p	5	2		1d7z31	456.189189189	522.849564321
1rf6nl	5	0		1nihsm	281.815384615	340.260528795
1rfagr	5	0		13zfbn	null	null
1rg050	5	4.0414518843		1pjw4x	116.666666667	59.2077322278
1rgb4u	5	0		13ckzb	316.4	442.125593016
1rhpo2	5	2.5495097568		1rh4su	null	null
1riwu0	5	1		1q1814	59.6666666667	92.8774580952
1rjbwz	5	4		1qxtbz	null	null
1rl8vi	5	0		1q9boz	302.875	418.522531502
1rlnq3	5	0		1pc9ou	160.272727273	451.697557217
1rlr1u	5	3.7416573868		1r6la8	147.454545455	227.004617615
1rmefd	5	0		1quzi5	44.9090909091	64.1396977421
1rmhf9	5	0		rv1ys	101.802083333	201.541642709
1rmn3l	5	0		1qspo4	130.858823529	249.214349173
1rn8r3	5	0		1mb12q	50.8	131.806524876
1rni7y	5	0		1nytb8	76	4
1roig9	5	0		1506xn	126.343434343	211.526876369
1rp2f0	5	1		1qp6m0	214.178571429	403.23044223
1rphd7	5	0		1qa08n	170	0
1rq4ua	5	4		1bced1	34.5833333333	56.8425579024
s3nry	5	4		1ho7mz	414.267857143	538.969353458
z0p15	5	0		z5avi	158.04	147.737735193
1rp2uv	5.025	6.3106556712		1nnm17	null	null
zw0dd	5.0307692308	8.0037860864		1kkaby	165.9	212.745599249
1rob84	5.037037037	6.3565742083		1q82o3	188.095238095	432.50401647
1rjhbr	5.052631579	9.3328716414		1gj3t6	null	null
1qpvtv	5.0909090909	9.2584560411		16vdm2	48.5	25.5
1rbf9v	5.0909090909	5.5833281937		1pkide	null	null
1ri7it	5.1	8.3839131675		1o3edq	null	null
1rc957	5.1111111111	4.5569103677		1ezcyt	null	null
1rbdz6	5.1176470588	5.6867477829		1g2at8	238.943661972	378.937911125
1qvj38	5.125	5.0109255632		1q82xx	null	null
1r1jp1	5.1428571429	4.1723091047		11hmah	13	0
1rllb8	5.1538461539	5.5656384504		1os08s	224.989795918	334.246990886
1nfn15	5.1666666667	5.177408189		1q2ef0	null	null
1risll	5.1666666667	4.058598554		1rntjz	null	null
1rpr5z	5.1666666667	5.1126205501		ya1yf	null	null
1cqed5	5.1785714286	5.2851109694		vvx82	null	null
1lbs5g	5.2	4.8744230428		1rj7ny	296.818181818	511.745110237
1rff3n	5.2	4.0693979899		1pidvf	424.282828283	349.147071567
10fd3t	5.25	2.1650635095		1q5rop	234.539130435	231.585660251
11920l	5.25	9.0242728239		1ji46w	null	null
13amsu	5.25	3.6314597616		1ro8bz	12.6842105263	19.1587622707
1963ib	5.25	2.2776083948		1r5wr6	86.4423076923	284.126286485
1qygpc	5.25	5.9319052589		1j0q6v	189.842105263	393.248717756
1r60i8	5.25	3.4910600109		16xp6g	null	null
1rb8il	5.25	6.4916904928		1dsyso	109.6	63.7200125549
1rebi1	5.25	4.3229041165		1rqkij	null	null
1rf6u6	5.25	4.2646805273		1q3pl4	269.595959596	426.382739791
1rfc7z	5.25	11.7269277022		16amrv	237.4	260.267862019
1rkrim	5.25	3.1917863337		118vsn	153.5	391.880023352
1rmn2e	5.25	5.606915373		1r85se	9.6	9.2217135067
1rq07h	5.25	4.9011053175		15tf57	88.5	48.5
1rganp	5.2857142857	4.2999762695		1r5o4c	88.23	180.195996348
1n81bg	5.3142857143	6.6408752804		1qnw8e	212.461538462	283.713321014
1r9fb1	5.3333333333	3.2998316455		1rppn1	null	null
1rk6vr	5.3333333333	4.18993503		1cw1cx	402.5625	515.382681698
ydmzz	5.3333333333	6.1282587703		1rl77z	282.38121547	570.937741263
1roxx1	5.347826087	7.3697896593		1noeki	363.2	266.119822636
1qpegr	5.3571428571	5.0935132817		1ia2su	186	0
1rbs80	5.3690476191	10.8416961442		1q30a4	251.333333333	290.310561679
1rkpbc	5.3818181818	12.4206439726		1q4lxe	201.448275862	350.006658676
1rnokt	5.4	8.6779413842		1o7z5w	241.828282828	414.603547773
1ravmk	5.4166666667	9.1420122998		1ou4wn	217.205882353	230.970176253
1rkt5q	5.44	8.015385206		1rp35a	21.9333333333	71.5308480463
1ridni	5.4736842105	8.5493515978		1omq6q	58	0
127oj4	5.5	0.5		1pc3md	173.407407407	285.64900234
12bwy2	5.5	2.5		1285ca	138.315789474	200.95876839
1hla71	5.5	4.1833001327		1ns4sp	null	null
1i0bnj	5.5	3.5		1q5jbp	124.857142857	118.302793798
1qr0n2	5.5	1.5		1rjske	35.6470588235	46.1735105833
1rboc5	5.5	2.5		1qzre3	49.1264367816	123.882666456
1rdy7r	5.5	3.5		ynkzd	62.037037037	209.993647432
1rkwt4	5.5	4.5		1r9n75	207.313131313	264.99276325
1rq2rl	5.5	5.123475383		1qxy70	191.785714286	140.278894946
1rqexy	5.5	6.6520673478		1qhvp4	124.516129032	125.861129557
1qsgxm	5.5384615385	6.6055382896		1r5thq	null	null
1rmyg4	5.5593220339	8.4698291789		1nju7e	null	null
1h6uce	5.5714285714	6.462871458		1rhbzy	167.857142857	303.722214653
16t96b	5.6	4.8276978641		1acxc1	135.516483516	388.716608054
1b49se	5.6	5.9531504265		1r153m	null	null
1r5lx8	5.6	8.2121860671		1f3trl	369.387755102	448.65862739
nxmud	5.6	4.6946778377		1d0aw4	345.391304348	343.747346441
za3ok	5.6	5.4012344268		1rkw0i	25.6187845304	122.930800642
1ris7f	5.6153846154	5.8905199136		1pzgif	null	null
1roo6g	5.625	4.9984372558		1jxdpx	null	null
1ra493	5.6363636364	6.745675076		1r2cf4	null	null
1r89ry	5.65625	5.4635689744		1r4nrx	null	null
1r07ep	5.6666666667	3.2998316455		1ocdyh	248.646464646	290.872088696
1r74bj	5.6666666667	5.5577773335		1qf3k0	null	null
1ra904	5.6666666667	2.357022604		1pcl1u	null	null
1rewin	5.6666666667	3.6817870057		1rfkud	638.787878788	698.639576631
1rj1hy	5.6666666667	5.9066817156		130kc0	null	null
1ro73k	5.6666666667	4.1096093353		1rdmxl	71.84375	231.246906652
1qu1w8	5.6842105263	6.4730423302		koqjs	null	null
1894b8	5.7	6.8563838866		ks2gr	null	null
1rlsj2	5.7	6.3647466564		l9r95	null	null
1qrft8	5.7142857143	7.1656778309		lgjym	null	null
1k0wrx	5.7352941177	7.8189393877		k2yvr	null	null
1g51b1	5.7391304348	5.075237337		120q2k	null	null
1roo3f	5.7401574803	13.2184627493		1cw99t	null	null
1dy0qc	5.75	8.778524933		rfxe5	null	null
1rhpcf	5.75	5.4486236794		 lgh	null	null
1rhqqq	5.75	3.6996621467		1nqpfj	null	null
1rjqb5	5.75	3.6314597616		1okvzn	null	null
1rp0s1	5.75	5.5170191227		lnex6	null	null
1rq4wf	5.75	3.2691742077		mw97s	null	null
1robyt	5.7633136095	9.1556341319		nlcvh	null	null
1rqfma	5.7659574468	7.6637104673		ot6im	null	null
17x3e2	5.7666666667	8.7433149066		p4qmg	null	null
1jswd0	5.7701149425	14.0579270798		pp6eb	null	null
1rq6u5	5.7802197802	29.2930634244		puau2	null	null
1rpvle	5.7857142857	9.6375646852		qpczu	null	null
1rjz6l	5.7878787879	8.7827571282		r3k6b	null	null
1mk7wt	5.8	6.8527366796		10ep2x	null	null
1ormg3	5.8	4.9558046774		yjtor	197.08	371.269273708
1h0ajr	5.8181818182	9.0435128112		180c5h	45.1894736842	125.605254226
1qoua9	5.8333333333	6.7185481236		1q2jdi	163.571428571	315.734226907
s8xe4	5.8333333333	7.3805299418		1fj35i	170.296703297	368.401849827
1re4m8	5.8392857143	9.8484530796		1n4bkb	166.897959184	410.620225001
1rimhc	5.8417266187	13.4764697642		1pz8u1	40	0
1r17l3	5.8571428571	3.9795395078		1qvy3h	172.25	191.020777666
1rl4p9	5.8571428571	3.6811710648		1r8qzp	194.333333333	174.207411502
1cxsxk	5.8636363636	7.587642193		1pdxfe	103.050505051	98.6750993261
1ndah5	5.8641975309	14.7445349461		1qk1mr	324.733333333	286.161368617
1ri1ql	5.8666666667	7.0698106214		1hafen	142.212121212	155.051003191
1r2xu4	5.8888888889	7.8802769896		1pvqa9	null	null
1r6e8s	5.8888888889	3.9845380171		1jrom7	218.192307692	279.468912894
1raiu5	5.9333333333	5.8133944951		1rkwd5	null	null
1qpfzu	5.9444444444	8.2493920464		1mvxjr	66	0
1heme4	5.9482758621	9.5996092122		1pqedu	53.5789473684	175.420992099
1ranqp	5.9634146342	11.42573595		1rhga4	12	0
14s9bt	6	5		1r5y8m	87.5662650602	277.534332741
15agq7	6	0		1qqual	112.777777778	185.145236769
1959k6	6	0		1qczk6	104.6	81.6882692517
1b5riy	6	5.5497747702		19bq6z	10	0
1c0uku	6	0		1pu4rf	101.80952381	180.468601424
1d5pw1	6	6.582805886		1gq5uq	192.295774648	220.743901986
1fpq5t	6	5.7154760665		1bzjrd	null	null
1h3wwl	6	7.0356236397		1rmu0b	240.185185185	529.90383733
1iygyb	6	0		1pgf9b	null	null
1k0sfj	6	0		1rcesi	null	null
1mx8w6	6	2.3452078799		1qcjp6	199.825	291.984322139
1o0vak	6	0		1rkrlg	79.7	306.47122214
1pw0un	6	0		1ciq5z	326.101010101	322.063814962
1qy5rp	6	0		1qs00e	156.681818182	199.491714652
1qyy8r	6	0		14qicv	184.046511628	157.108606116
1r6pjl	6	6.4807406984		1dc26j	252.625641026	315.142944138
1r7v9r	6	5.0497524692		1php5h	193.787878788	230.055736449
1rae6m	6	8.668497975		1qlbrx	220	0
1rbw8z	6	11.5634893399		1rq17q	177	228.932085999
1rbxoj	6	0		1ksyy1	318.121212121	477.343665724
1rciib	6	4.6043457733		1q2osa	425.04	486.043247458
1rcjr9	6	0		1q9zws	null	null
1rcpn1	6	0		1dsxqq	268.69047619	421.093558663
1rd7iq	6	0		17htsj	null	null
1rdckt	6	5		1ebl16	null	null
1rdoj3	6	0		1h424r	null	null
1rei07	6	0		12viqt	null	null
1rgfxj	6	4		ze1v2	null	null
1rgohf	6	6.3639610307		jb7kn	107.454545455	208.003169786
1rhk7j	6	3		s8an3	123.252631579	172.625116695
1rkqh7	6	8.0691456246		xmo5e	null	null
1rla91	6	0		1p9niq	null	null
1rmchi	6	0		1cdcud	290.565217391	357.297565195
1rmuce	6	4.0824829046		1rq3lp	null	null
1rn09r	6	0		1kv6qg	93.3850574713	291.559532388
1roemv	6	0		1qx357	null	null
1rotvq	6	0		16hpre	79.3516483516	195.461492435
1rpd0x	6	0		13kw5g	119.25	72.5616117517
1rpy8v	6	3.8987177379		17v5xb	1.5	0.5
r8bv6	6	4		11uxvd	77.6	130.417176783
wbyp0	6	0		1qt0nj	null	null
xroir	6	0		xw7u7	203.8	548.339274537
1rhdpk	6.023255814	14.5418216		1qag38	220.266666667	373.926457416
1qstrz	6.0625	5.3088222564		1o7wkv	322.25	265.231384832
1rl01b	6.1176470588	7.3635217992		1gio7z	134	0
1riyoo	6.125	8.4917239121		1dc52k	355.4	569.505258975
1p8a2w	6.1388888889	10.2663224449		1qjpvi	404.857142857	488.270834848
1k7wgq	6.1428571429	8.4630047253		y3p2y	414.416666667	530.137947194
1kbq79	6.1428571429	19.4593911396		1r1po8	195.656565657	296.298687739
1r1fvd	6.1428571429	6.51215504		1r7cv5	195.666666667	296.292375395
1qkynm	6.1666666667	6.986097305		1q2p24	null	null
1r7pk5	6.1666666667	8.029459647		1rbceo	500.8	760.654297299
1rbtd9	6.1666666667	5.0359816433		18c8aq	91.7954545455	300.1018448
yckow	6.1666666667	8.5130618594		1pp55i	null	null
1cbmap	6.1764705882	8.2763681586		zyxyc	65.7368421053	271.383849751
1r41qm	6.1818181818	4.0185520192		qb0ed	8.4285714286	6.5869382191
1rougo	6.1923076923	10.2994369927		1ocay1	null	null
1rp841	6.1978021978	12.5656253416		1pt64t	75	72
19xbnz	6.2	6.9685005561		1rigkd	104.270833333	286.278291148
1e38qd	6.2	4.7916594203		1fsyc0	247.947368421	311.836575567
1quhk6	6.2	7.2498275842		1pglt1	102.6	138.062449638
1rqeus	6.2	6.0464865831		174t1f	21.9285714286	44.7747765181
14w43v	6.25	8.3479039285		13y2c1	null	null
1rh9np	6.25	2.4874685928		1q9n0b	189.452054795	227.317293251
1ro28k	6.25	5.673402859		1kbgmm	104.545454545	175.222587027
1rd533	6.2727272727	8.6874089567		1r72fb	100.366666667	123.809930494
1rkj7a	6.2727272727	5.3613246174		1m634t	844	1006.58233642
1r82fr	6.2941176471	9.463643782		1nf2en	284.166666667	232.064945412
1rgonj	6.3	8.7527138649		1rabzn	null	null
1rl2zb	6.306122449	12.1188065716		1pemob	610.142857143	957.113954788
1rgql9	6.3076923077	13.9084070613		1j0gw8	218.333333333	103.293540725
13ebo4	6.3333333333	6.2627647427		1q5foo	null	null
1518gx	6.3333333333	4.4596960534		16l56a	245.5	300.345339114
1r8tk5	6.3333333333	5.5577773335		1q7lrs	null	null
1ri7ga	6.3333333333	3.9860869144		1rnlyz	101.762711864	291.241925122
1rigsa	6.3333333333	4.18993503		1rk2r0	142.766666667	307.891315601
1rm6h7	6.3333333333	8.1989159175		1rl0m6	50.875	144.374170272
1rn7j7	6.3333333333	4.4969125211		1qixjf	null	null
1rql79	6.3333333333	8.498365856		1qu5mb	86.5416666667	186.209554706
rjekx	6.3333333333	9.376882527		1rqfo4	63	104.50598069
1rp3ui	6.3636363636	6.9133957881		1rfrvc	22.8205128205	62.895057812
1qsm05	6.3720930233	11.053828666		1q4m11	46.4736842105	97.862077178
1r89uy	6.375	10.2887985207		1i9qc5	300.454545455	312.947385539
1r88vf	6.3823529412	9.4682587563		1p9clm	null	null
1qtc5y	6.3888888889	10.7037838008		1mq9th	null	null
1rf4qo	6.4	6.6211781429		1p8vn9	323.866666667	430.53236296
1rq20p	6.4	10.278132126		1qnqma	264.808080808	363.070371251
vki0d	6.4	5.0239426748		1r89o3	131.166666667	175.81563892
1f76fl	6.4285714286	7.7984823223		1iqxm7	null	null
1rkp2e	6.4285714286	4.894811914		1r7tiv	128.243654822	234.80879255
1rd69d	6.4411764706	9.4470386785		1r4z6r	45.0956521739	113.19425196
1rpcmg	6.4444444444	9.2869216418		1r5fau	40.4285714286	55.179854354
1rjxui	6.4666666667	5.66705881		1r5ix7	14.25	14.6806278249
1romjn	6.4693877551	9.9346888468		1jg9vz	138.571428571	294.855666294
1rq1yf	6.4893617021	15.669284686		1gq1aw	49.1428571429	176.985067974
15azbp	6.5	2.8722813233		1rjdmz	50.1142857143	105.152616007
1k343n	6.5	6.5383484153		1jwtm3	31.5185185185	73.2086669481
1m09oe	6.5	2.6925824036		1drkwc	44.943877551	107.053257361
1rcwkt	6.5	4.5		1om57p	38.1904761905	78.064148864
1repi7	6.5	1.5		1qkppf	365.5	324.963459484
1rhwdb	6.5	2.5		1q49in	165.515151515	268.931832587
1rjn24	6.5	4.674398357		1qpr79	175.625	286.88117018
1rms2a	6.5	10.4203326882		1q1rfv	162.931372549	265.407539375
1royyw	6.5	6.5255906502		175cug	404.5	418.528274632
1rphp7	6.5217391304	9.2401278234		1rm7j0	null	null
1rokpj	6.5555555556	13.9292746171		197eyg	96.8817204301	210.148685175
1rotzz	6.5555555556	8.4736337622		1qvg44	379.485714286	432.379487516
vovhd	6.5555555556	7.8047152573		ordxa	453.161616162	482.208821588
1rpuoe	6.5581395349	16.6835141098		1rbsbr	49.4	89.3680032226
1f79lr	6.5714285714	3.4166459266		1rk9xa	27.4761904762	137.963114134
1m9zrd	6.5714285714	5.3946307396		1r6qmr	null	null
1rcmtc	6.5714285714	6.2531624652		13n7jp	143.818181818	160.475893506
1qubr8	6.5789473684	8.5674769944		1r35xs	250.373737374	467.832754927
z3lkd	6.6	3.2		1plhip	null	null
1riij0	6.6333333333	15.4972757463		1rhvls	9.6923076923	7.3838140591
18r0u5	6.6666666667	8.0138768535		1qo1t0	48.5	37.5
1r2id5	6.6666666667	1.2472191289		1rf4ds	null	null
1rqguh	6.6666666667	1.2472191289		1qwe28	29	22
1roa3z	6.68	13.7735592108		1ozfib	130.5	102.074727528
1rfp9n	6.6979166667	9.4263811893		1qg9ii	186.857142857	153.828688177
1a02vh	6.7	5.1971145841		1pqhbf	161	80.9814793641
1m9zhg	6.7291666667	9.9765132172		1ppb3s	null	null
uzw84	6.7333333333	9.9160924204		1jtgnu	null	null
1g4gfo	6.75	2.2776083948		p3b53	27.8363636364	145.406235159
1rdck5	6.75	6.6001893912		1rqh4c	44.6315789474	213.80525912
1rfgvi	6.75	8.2575722825		1r5bzl	32.5543478261	162.511696176
1rmiiz	6.75	12.4205810385		12zexh	251.939393939	282.637034545
1rn136	6.75	13.3299474868		126ayz	1130	652.241682294
1rqa48	6.75	9.5004699132		1nnfjf	null	null
1rpbvb	6.7692307692	10.6781865801		1r3pfa	50.2222222222	177.060866984
wmo9l	6.8	5.8787753827		1k9mv5	703.393939394	630.391345794
1rdzmf	6.8125	11.1255266729		xnx52	135.666666667	99.4395405371
1rbc3f	6.8333333333	10.2102889283		1qw9xs	3.5	2.5
1rfkwr	6.8333333333	7.8191360705		1rf3jg	16.75	63.5592511684
1rnyjv	6.8333333333	10.660154262		1r8hem	20.7272727273	62.7901858416
1rebve	6.8461538462	5.2892656731		1r5rwz	33.0833333333	70.218063124
10ah16	6.8571428571	4.0858141846		1rih74	7.5	0.5
10us7l	6.8571428571	5.8658471908		1r3f2v	6.5	7.2124358416
1ms7ke	6.8571428571	7.6050466596		1mhtwa	9.8076923077	12.1117210578
1rqdyc	6.8571428571	7.9718893876		1r0fjt	16.9375	23.6232638251
jo4qc	6.8636363636	14.3092324124		1ir6ai	null	null
1iatme	6.875	6.6602834024		1iny3q	291.095238095	480.329341852
1rapt0	6.875	4.5672064766		1r9aog	107.448979592	263.831661019
1rpj0x	6.8867924528	9.6615565318		1rjij8	51.9619047619	104.364008009
1rokld	6.9066666667	14.1865413528		14j9lz	105.371428571	382.593287899
1rnf5r	6.9473684211	16.9192313008		1i7uln	24	28.2878065604
1rowtu	6.9672131148	13.9401145574		1oblde	355.238095238	520.095953122
12dzhi	6.9714285714	11.5052428156		1pzs5r	277.050505051	281.638079013
